Elapsed time (s),,Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
80.89,,-0.3749847412,-0.5850524902,0.6934051514,-0.8976135254,-0.1852264404,0.1147155762,1.346986651,1.144692898,0.5231984854,-0.685572207,-0.01782107539,-0.1088889316,-327.6156006,-92.21485901,-102.4268646,-59.33427429,53.69216919,172.57547
80.90,,-0.3649902344,-0.5712890625,0.779876709,-0.9177093506,-0.1839904785,0.1185760498,1.321294069,1.150216579,0.5012468696,-0.6451513171,-0.02300971188,-0.08779776096,-327.5228577,-92.8828125,-101.9197388,-59.56420898,53.52812195,173.0368347
80.91,,-0.3623352051,-0.6053924561,0.8505401611,-0.9329528809,-0.1831207275,0.1147460938,1.293412685,1.102813959,0.4573438466,-0.6033439636,-0.02514130622,-0.07356529683,-326.9987793,-94.08955383,-101.2912598,-59.76145935,53.52204895,173.0833282
80.92,,-0.4014892578,-0.6796112061,0.8768005371,-0.9375610352,-0.1843414307,0.1152191162,1.280980468,1.063476682,0.3966738582,-0.5575149059,-0.01934573427,-0.0691934526,-327.0081787,-94.69000244,-100.3899536,-59.32176208,53.42414856,173.0451508
80.93,,-0.4607543945,-0.7611999512,0.8771057129,-0.9378967285,-0.1908874512,0.1146240234,1.302472711,1.072718024,0.294631362,-0.5114520788,0.004477572627,-0.0737413317,-326.4704895,-94.8197937,-99.4710083,-59.82684326,53.42755127,173.6282349
80.94,,-0.5012054443,-0.8153381348,0.8778076172,-0.9406738281,-0.198425293,0.1123046875,1.312210798,1.137655854,0.1715254188,-0.4635245204,0.03281547129,-0.07926605642,-325.9841919,-95.73710632,-98.40779114,-59.480896,53.50437927,173.5519867
80.95,,-0.5124664307,-0.8107147217,0.9039611816,-0.9403381348,-0.2051849365,0.1053314209,1.278584719,1.197233677,0.04192214832,-0.4244671166,0.05487922579,-0.07348460704,-326.161377,-96.44451904,-97.57496643,-59.49014282,53.61273193,173.35849
80.96,,-0.5221099854,-0.7575683594,0.963104248,-0.944732666,-0.2106018066,0.09678649902,1.212494373,1.18102622,-0.09604104608,-0.3984078169,0.06503066421,-0.06947334856,-325.6114502,-96.9185791,-96.85025024,-59.39413452,53.77836609,173.3152161
80.97,,-0.5456390381,-0.7046966553,1.025604248,-0.9401702881,-0.2179870605,0.08843994141,1.141277194,1.072346568,-0.2318284363,-0.3739717305,0.06969305873,-0.07460978627,-325.6407776,-97.17785645,-96.09738159,-59.46069336,53.88479614,172.78479
80.98,,-0.5657501221,-0.6858215332,1.054351807,-0.9262390137,-0.2226867676,0.08155822754,1.092282772,0.9039801955,-0.3368094563,-0.3567069769,0.0641251877,-0.08470476419,-324.8127441,-97.54483032,-95.24554443,-59.09460449,54.0138855,172.812561
80.99,,-0.5704345703,-0.705581665,1.027984619,-0.9138183594,-0.2261352539,0.07034301758,1.082737207,0.7049272656,-0.4426466525,-0.3478008509,0.036969468,-0.09892711043,-325.1877441,-97.44842529,-94.8024292,-58.98916626,54.26789856,172.772583
81.00,,-0.5605163574,-0.745513916,0.9622497559,-0.9026947021,-0.2303771973,0.05844116211,1.098554969,0.4687725306,-0.5455493331,-0.3438817263,-0.005426989403,-0.1265334338,-324.4310608,-98.23312378,-94.1630249,-59.16889954,54.21199036,172.5664063
81.01,,-0.5198059082,-0.7574615479,0.8704376221,-0.8928527832,-0.2342376709,0.05279541016,1.108061194,0.2249060869,-0.6354824305,-0.3365202248,-0.05346615613,-0.1696963608,-324.6403198,-98.42379761,-94.03215027,-59.0362854,54.61082458,172.6911621
81.02,,-0.4612731934,-0.7232513428,0.7543029785,-0.8895874023,-0.232635498,0.04649353027,1.107569218,0.0327662006,-0.7196971774,-0.3218140006,-0.104801245,-0.2048191875,-324.4648438,-98.26280212,-93.50419617,-59.16653442,54.68234253,172.6467743
81.03,,-0.40184021,-0.6686401367,0.6499023438,-0.8977203369,-0.2289428711,0.03860473633,1.110939503,-0.02117932029,-0.7997837663,-0.3120457828,-0.1594501138,-0.2164276391,-324.6348267,-98.71707153,-92.76931763,-59.17765808,54.98284912,172.7270813
81.04,,-0.3167114258,-0.6466064453,0.5905456543,-0.9154663086,-0.2242431641,0.03244018555,1.139160275,0.06435022503,-0.8777589798,-0.2937261462,-0.2129913718,-0.2052453011,-323.7687988,-98.73469543,-92.8986969,-59.50196838,55.22003174,172.6209564
81.05,,-0.2389068604,-0.6831512451,0.5785369873,-0.9343109131,-0.2167053223,0.02439880371,1.167633653,0.2338223457,-0.9721353054,-0.2696775496,-0.250515312,-0.1781345755,-323.354126,-98.99319458,-92.22544861,-59.19110107,55.41706848,172.6369019
81.06,,-0.2196960449,-0.7639007568,0.6030731201,-0.9513549805,-0.2099151611,0.01612854004,1.170314193,0.4265201688,-1.087586761,-0.2387486547,-0.2653512359,-0.1339735091,-323.2979736,-99.60081482,-92.08213806,-59.40969849,55.67652893,172.3954926
81.07,,-0.2590484619,-0.8568572998,0.6488647461,-0.9606781006,-0.2069396973,0.008255004883,1.128452182,0.611635685,-1.239491582,-0.2137010992,-0.2538280189,-0.09005266428,-323.2449341,-100.1325073,-91.86236572,-59.03695679,55.88502502,172.4528503
81.08,,-0.347442627,-0.9336090088,0.7028198242,-0.9633636475,-0.2099914551,-0.005630493164,1.039844871,0.7800694108,-1.424470544,-0.197746098,-0.2440233231,-0.07552085817,-323.1450806,-100.4439545,-91.85778809,-59.46063232,56.55787659,172.1899414
81.09,,-0.4318847656,-0.9739227295,0.7688140869,-0.944442749,-0.2207489014,-0.02072143555,0.9332973361,0.9023388624,-1.590754628,-0.1851996779,-0.2428549826,-0.09274484962,-322.8372803,-100.6322632,-91.68344116,-59.1595459,56.58381653,171.9082184
81.10,,-0.4850158691,-0.9729309082,0.8381958008,-0.9218597412,-0.2387542725,-0.02471923828,0.8383473754,0.9541198015,-1.741286039,-0.1804898828,-0.2533699572,-0.1260042638,-322.7426758,-100.7451477,-91.09811401,-59.1855011,57.10794067,171.8977203
81.11,,-0.5425415039,-0.9462738037,0.9085693359,-0.9059753418,-0.2587890625,-0.02777099609,0.7584515214,0.9174345136,-1.869873285,-0.1897803247,-0.2910408974,-0.1814962924,-322.5549927,-100.8911285,-91.2225647,-59.43083191,57.46008301,171.3835449
81.12,,-0.5832214355,-0.8944702148,0.988571167,-0.8934020996,-0.2739257813,-0.03741455078,0.6701032519,0.8243681788,-1.959647417,-0.2145588994,-0.3458194435,-0.2365297228,-322.0422668,-101.269043,-90.83836365,-59.32533264,57.83569336,171.1446228
81.13,,-0.5839538574,-0.830368042,1.063476563,-0.8907775879,-0.2831878662,-0.04846191406,0.5746939182,0.6767404079,-2.056228876,-0.2482026219,-0.4108823538,-0.2907796502,-321.8075562,-101.5560608,-90.74961853,-59.04769897,58.0300293,170.9125214
81.14,,-0.574508667,-0.7892150879,1.120986938,-0.8994140625,-0.290512085,-0.05569458008,0.4634536803,0.4869547486,-2.183291912,-0.2857095003,-0.4741981924,-0.3306836486,-321.7693176,-101.9853363,-90.64955139,-58.70083618,58.40213013,170.7675934
81.15,,-0.5838470459,-0.7716827393,1.150115967,-0.9181671143,-0.2930145264,-0.05784606934,0.3463243842,0.2683366537,-2.307862997,-0.3153398335,-0.534965694,-0.3551287949,-321.4129639,-102.3914032,-90.30718994,-58.77772522,58.46224976,170.6763306
81.16,,-0.5780029297,-0.7476501465,1.150024414,-0.9336090088,-0.294342041,-0.05606079102,0.2395582646,0.05303419009,-2.41107583,-0.351585716,-0.575257957,-0.3614024222,-320.4712524,-102.5258331,-90.01760864,-58.68519592,58.63262939,170.4288788
81.17,,-0.5627441406,-0.7188415527,1.1222229,-0.9532470703,-0.2922668457,-0.05503845215,0.1817010939,-0.1573717743,-2.452334166,-0.3812879622,-0.5885138512,-0.3555354774,-320.8688354,-102.647171,-89.72911072,-58.83898926,58.81134033,170.5235291
81.18,,-0.5204162598,-0.7059020996,1.057510376,-0.9761352539,-0.282409668,-0.05755615234,0.206743598,-0.3516949117,-2.438061714,-0.4074066579,-0.565074563,-0.3422934413,-320.4213867,-103.1204987,-89.30867004,-58.74061584,58.91889954,170.6848297
81.19,,-0.4510803223,-0.6967468262,0.9777069092,-0.9839935303,-0.2762145996,-0.05934143066,0.246715501,-0.5139480233,-2.471033335,-0.4297492504,-0.5183118582,-0.3379136026,-320.6368408,-103.0055695,-88.85646057,-58.37715149,58.9940033,170.6465607
81.20,,-0.4401092529,-0.6873626709,0.9156188965,-0.9852752686,-0.2691345215,-0.05653381348,0.263402611,-0.6543642282,-2.567257404,-0.4430298805,-0.4575387836,-0.3377474248,-320.9920654,-103.0351868,-88.79568481,-58.66572571,59.2303772,170.8534241
81.21,,-0.4571990967,-0.6953735352,0.8627319336,-0.9767150879,-0.2634887695,-0.05299377441,0.2787767649,-0.7536905408,-2.691025972,-0.4514191151,-0.4069967866,-0.3521361947,-319.973877,-103.029129,-88.10603333,-58.63615417,59.11219788,171.005722
81.22,,-0.5037384033,-0.7331542969,0.7783508301,-0.9593658447,-0.2615814209,-0.04801940918,0.3507779837,-0.8217351437,-2.8141222,-0.4702253044,-0.374153614,-0.3774889708,-319.9132385,-103.5557861,-88.17599487,-58.5892334,59.18661499,171.0700684
81.23,,-0.5711212158,-0.7937469482,0.6575164795,-0.9438018799,-0.2599945068,-0.04803466797,0.461019814,-0.8704193234,-2.878612757,-0.4912232459,-0.3614002764,-0.4081595242,-319.6789856,-103.7543182,-87.63389587,-58.81065369,59.20491028,171.2868805
81.24,,-0.5881195068,-0.8313293457,0.5402526855,-0.9290161133,-0.2557220459,-0.05123901367,0.5610638261,-0.9312714934,-2.887769222,-0.5289866328,-0.374812752,-0.4422035217,-319.5587463,-103.8566895,-87.21466064,-58.61547852,59.43527222,171.6557007
81.25,,-0.5747070313,-0.8241882324,0.4625854492,-0.9138793945,-0.2539367676,-0.05146789551,0.5930859447,-1.01985991,-2.899699926,-0.5765210986,-0.4069041014,-0.4793016016,-318.6582031,-103.9996643,-86.81884766,-58.96112061,59.28787231,172.0884857
81.26,,-0.5535736084,-0.8006591797,0.4205780029,-0.9059295654,-0.2506713867,-0.05006408691,0.5854309797,-1.028910637,-2.935674429,-0.6312251091,-0.4491841793,-0.5160518885,-318.1653442,-104.1479034,-86.39814758,-58.66894531,59.3952179,172.3330994
81.27,,-0.536239624,-0.8070220947,0.3931732178,-0.9031066895,-0.248626709,-0.04684448242,0.5647746921,-0.8964309096,-3.003693342,-0.6831559539,-0.4964308143,-0.5567578077,-318.723053,-104.529007,-86.27311707,-58.99235535,59.19644165,172.9086761
81.28,,-0.5360565186,-0.8477478027,0.3615264893,-0.9035949707,-0.2429656982,-0.03668212891,0.5670509338,-0.6800916791,-3.076287508,-0.7243824601,-0.5340282321,-0.5976287723,-318.2015076,-104.4289856,-85.97561646,-58.78517151,59.05316162,173.2520752
81.29,,-0.5398712158,-0.8906555176,0.3120269775,-0.9140319824,-0.2300567627,-0.02294921875,0.5902742147,-0.3997311592,-3.145564795,-0.7582474947,-0.5378762484,-0.632337749,-317.5479126,-104.5378113,-85.61662292,-59.03868103,59.32221985,173.9352112
81.30,,-0.5459899902,-0.9067993164,0.2767181396,-0.9318389893,-0.2154083252,-0.01377868652,0.6041258574,-0.03379604593,-3.226454258,-0.7797011137,-0.5229763985,-0.6618796587,-317.5716553,-105.1207886,-85.09698486,-59.15722656,59.08631897,174.4187012
81.31,,-0.5564727783,-0.891784668,0.2862243652,-0.9606628418,-0.1954498291,-0.007598876953,0.5802444816,0.3844451308,-3.307509899,-0.7736623883,-0.4905002117,-0.6560114026,-317.1300049,-105.3939209,-84.99713135,-58.84922791,59.10696411,174.5826416
81.32,,-0.5579681396,-0.8484191895,0.3394775391,-0.9965667725,-0.1726074219,0.007507324219,0.5275418758,0.8030517101,-3.376088381,-0.7386253476,-0.4613867998,-0.6212909818,-316.7167358,-104.9600525,-84.35879517,-59.21656799,59.19155884,174.6352539
81.33,,-0.5358276367,-0.7980041504,0.4111022949,-1.026245117,-0.1549530029,0.02206420898,0.4777037203,1.149212003,-3.40771699,-0.6909531355,-0.4455955923,-0.5709881186,-316.0495911,-104.9095306,-84.53268433,-59.22024536,58.9888916,174.6286926
81.34,,-0.4972839355,-0.7436218262,0.4823150635,-1.041381836,-0.1515350342,0.03137207031,0.4193360209,1.395464182,-3.418979168,-0.6482403278,-0.4383512437,-0.503077805,-316.3218994,-105.2807007,-84.21842957,-59.24777222,59.26524353,174.6959076
81.35,,-0.4718475342,-0.6920013428,0.5797729492,-1.048446655,-0.1544189453,0.02854919434,0.3325531781,1.543770075,-3.418076515,-0.6021795869,-0.4639367759,-0.4387360811,-315.7958069,-105.396698,-83.90782166,-59.06910706,59.27438354,174.7314606
81.36,,-0.4551086426,-0.6436004639,0.6996612549,-1.048675537,-0.1605682373,0.02185058594,0.2190473974,1.568173051,-3.384386301,-0.5640684366,-0.4874764681,-0.3629811406,-315.7732544,-105.7842712,-83.71343994,-59.13659668,59.2850647,174.3565216
81.37,,-0.4261169434,-0.5798034668,0.8034667969,-1.048126221,-0.1676177979,-0.005599975586,0.0784162432,1.450312257,-3.320489407,-0.558044374,-0.5152623057,-0.2860184312,-315.3555603,-105.9633179,-83.01055908,-59.17378235,59.27264404,174.2767792
81.38,,-0.4000854492,-0.4969787598,0.9042663574,-1.045043945,-0.176940918,-0.0348815918,-0.08013744652,1.234141588,-3.218660355,-0.5751357079,-0.5319294333,-0.2000433505,-314.4837036,-106.303833,-82.99533081,-59.07066345,59.21032715,174.0374146
81.39,,-0.3686523438,-0.4057159424,0.9883880615,-1.043731689,-0.188369751,-0.06854248047,-0.2499563098,0.9644901752,-3.059937954,-0.6116567254,-0.5225457549,-0.1229195297,-314.3141785,-106.2669067,-82.7988739,-59.04560852,59.02601624,173.8254852
81.40,,-0.3181152344,-0.3096466064,1.046157837,-1.032440186,-0.1949920654,-0.1005859375,-0.4404820502,0.6944408417,-2.879512072,-0.6642272472,-0.4912235141,-0.06888905168,-314.3728027,-106.2615662,-82.81756592,-59.32052612,58.89779663,174.0578003
81.41,,-0.2987976074,-0.2230834961,1.085205078,-1.015213013,-0.1943511963,-0.129776001,-0.6496155858,0.4660755694,-2.708972454,-0.723931849,-0.4557211995,-0.02854429372,-313.5314636,-106.4851074,-82.45332336,-58.94363403,58.81806946,174.3474274
81.42,,-0.2921905518,-0.1450042725,1.120071411,-1.000152588,-0.1916046143,-0.1538085938,-0.8888726234,0.3049958646,-2.559823036,-0.8022881746,-0.4059648216,-0.01192137413,-313.5734863,-106.9080811,-82.27154541,-59.52423096,58.85437012,174.6719513
81.43,,-0.3016967773,-0.08210754395,1.148635864,-0.9824371338,-0.187286377,-0.173828125,-1.147199273,0.191324681,-2.413953066,-0.8922082186,-0.3240989745,-0.02776505239,-312.8671875,-106.7298584,-82.06617737,-59.40519714,58.76950073,174.8554382
81.44,,-0.2834472656,-0.02426147461,1.165039063,-0.9642333984,-0.184677124,-0.1942138672,-1.393346429,0.1267638057,-2.24442482,-1.006800294,-0.239516452,-0.09531346709,-312.4952393,-107.0951385,-81.90176392,-59.1942749,58.75247192,175.1001282
81.45,,-0.2524871826,0.04066467285,1.174957275,-0.938079834,-0.1855316162,-0.2036895752,-1.622299194,0.1122727469,-2.075776339,-1.126034617,-0.1629977077,-0.2189573795,-311.9427795,-106.9616394,-81.82139587,-59.28929138,58.61901855,175.6330109
81.46,,-0.2262573242,0.1067657471,1.186889648,-0.9160461426,-0.185043335,-0.200088501,-1.848496318,0.1402902603,-1.898903847,-1.249653935,-0.07438768446,-0.3795683682,-311.755127,-107.567627,-81.30270386,-59.1912384,58.71400452,176.0088501
81.47,,-0.1960296631,0.165802002,1.203796387,-0.909942627,-0.1804199219,-0.1936035156,-2.056145668,0.2102637589,-1.735946417,-1.363946199,0.02317802422,-0.5464638472,-311.2930908,-107.6139069,-81.43009949,-59.23739624,58.76060486,176.3403778
81.48,,-0.178527832,0.2141113281,1.222351074,-0.9205780029,-0.170135498,-0.1832275391,-2.227696657,0.290949285,-1.575757742,-1.461617947,0.1261227876,-0.691321969,-311.2775269,-107.936142,-80.91867065,-59.39216614,58.91738892,176.6489563
81.49,,-0.1709899902,0.2686767578,1.261077881,-0.9457855225,-0.1444091797,-0.1608581543,-2.381376266,0.3756119609,-1.395979285,-1.518529415,0.2084000707,-0.8020117283,-311.037384,-107.9446106,-81.11390686,-59.2084198,58.80110168,177.1027222
81.50,,-0.1525878906,0.3345489502,1.318954468,-0.9789733887,-0.1169128418,-0.1277160645,-2.519463062,0.2933328152,-1.198637962,-1.516372442,0.2808609605,-0.857834518,-310.010437,-108.1211243,-80.57746887,-59.13792419,58.87750244,176.8377533
81.51,,-0.1475372314,0.4227294922,1.359024048,-1.014923096,-0.09223937988,-0.0768737793,-2.685954094,0.005359345116,-1.024778247,-1.458226919,0.3372520506,-0.8476325274,-309.8959351,-108.5771942,-80.5164032,-59.16453552,58.77850342,176.9133911
81.52,,-0.1785430908,0.4927368164,1.387481689,-1.052581787,-0.06474304199,-0.02711486816,-2.906291723,-0.3145906925,-0.8436790109,-1.291473627,0.361705482,-0.7896315455,-310.0661621,-108.6107635,-80.60716248,-59.41799927,58.81721497,176.7146301
81.53,,-0.1948547363,0.5246887207,1.430618286,-1.077407837,-0.03517150879,0.03594970703,-3.145203352,-0.5550549626,-0.6243171096,-1.014280558,0.32805565,-0.6980534196,-309.0540771,-108.7399902,-80.85365295,-59.08215332,58.66189575,176.6658936
81.54,,-0.2005462646,0.5330047607,1.490753174,-1.092559814,-0.01544189453,0.09854125977,-3.344834805,-1.04508996,-0.4050596058,-0.6715773344,0.2536346614,-0.5824404955,-308.8408813,-109.2942963,-80.46458435,-59.20783997,58.53395081,176.4107361
81.55,,-0.2393035889,0.5031890869,1.467315674,-1.097991943,-0.01818847656,0.1341705322,-3.554911137,-1.745600343,-0.2115548551,-0.3151257336,0.1212531924,-0.4472017288,-308.7772827,-109.585495,-80.60908508,-59.44883728,58.43901062,176.2099457
81.56,,-0.2435150146,0.4030609131,1.378646851,-1.093887329,-0.03907775879,0.1504516602,-3.774285316,-2.391404867,-0.07531899214,0.04263561219,-0.05533143133,-0.2933101654,-308.2860107,-109.7020569,-80.77635193,-59.37762451,58.58103943,176.2033997
81.58,,-0.2350769043,0.2644958496,1.258468628,-1.089599609,-0.08203125,0.1554412842,-3.955377102,-2.813355446,0.02357137203,0.3832371235,-0.2449610233,-0.1194339842,-308.0382385,-109.515213,-80.40138245,-59.44358826,58.3973999,176.3160706
81.59,,-0.2003479004,0.124130249,1.129714966,-1.086029053,-0.1362457275,0.1410369873,-4.055000305,-3.025708914,0.126030907,0.6673389077,-0.4332020283,0.06797452271,-308.2283325,-109.7143097,-80.98954773,-59.27249146,58.13749695,176.3789673
81.60,,-0.161895752,0.006683349609,1.012130737,-1.082366943,-0.1910247803,0.10597229,-4.026827812,-3.212581158,0.2018740028,0.8665044904,-0.5591785908,0.2646942437,-308.0114136,-110.165802,-80.50350952,-59.25576782,57.92234802,176.3959045
81.61,,-0.1558990479,-0.07656860352,0.8961029053,-1.07434082,-0.2434082031,0.0567779541,-3.976414442,-3.424226284,0.23113814,0.9888064265,-0.580999732,0.4312406182,-306.5469971,-110.3700562,-80.5977478,-59.32751465,57.7303772,176.5648193
81.62,,-0.1708984375,-0.1151428223,0.7715606689,-1.053955078,-0.2899017334,0.005325317383,-3.939512968,-3.581063747,0.2570376396,1.04843986,-0.4980289638,0.5314947963,-306.5438538,-110.717453,-80.56703186,-59.31509399,57.70150757,176.7544403
81.63,,-0.1898193359,-0.1524658203,0.6358184814,-1.011947632,-0.3259735107,-0.02951049805,-3.86232233,-3.671758175,0.3167952597,1.068499088,-0.3317499757,0.5547130108,-306.4347839,-110.7294617,-80.67605591,-59.20785522,57.38972473,177.0174713
81.64,,-0.1967315674,-0.1780548096,0.4917449951,-0.9700775146,-0.3574371338,-0.0539855957,-3.749327898,-3.776758432,0.4070990682,1.067250848,-0.1302932948,0.5094864368,-305.8118286,-110.9893799,-80.77388,-59.22904968,57.22987366,177.2224274
81.65,,-0.2053222656,-0.1701507568,0.3533325195,-0.928817749,-0.3797149658,-0.06851196289,-3.602199078,-3.892982244,0.4939037263,1.059143901,0.03881930187,0.4054987729,-305.9491577,-111.1560211,-80.83120728,-58.99729919,57.24760437,177.2899017
81.66,,-0.2276153564,-0.1407623291,0.2066650391,-0.9035797119,-0.3887634277,-0.06776428223,-3.431540489,-3.938696861,0.5857630968,1.019272447,0.1463241875,0.3104127347,-305.5636292,-111.8734741,-81.3616333,-59.2424469,56.94255066,177.5172119
81.67,,-0.2300415039,-0.09945678711,0.05589294434,-0.9043884277,-0.3929443359,-0.06945800781,-3.227385521,-3.866238832,0.6810523272,0.9545555115,0.200172767,0.2232954055,-304.8291016,-112.2459869,-81.5718689,-59.34269714,56.74128723,177.4233398
81.68,,-0.20262146,-0.03071594238,-0.1186218262,-0.9249267578,-0.3948516846,-0.07945251465,-3.000078917,-3.669026852,0.770747602,0.8674882054,0.2076152414,0.184045732,-304.6982422,-112.2655182,-81.77134705,-59.60256958,56.70751953,177.4169312
81.69,,-0.1649169922,0.02253723145,-0.2840881348,-0.9584503174,-0.3953552246,-0.07336425781,-2.801503181,-3.327991724,0.8539737463,0.7661357522,0.1548234075,0.1740897745,-304.3754272,-112.8510895,-81.81019592,-59.41723633,56.71334839,177.5476837
81.70,,-0.121673584,0.05133056641,-0.4094696045,-1.003738403,-0.3899993896,-0.06158447266,-2.642565966,-2.832556963,0.9399645925,0.6596000195,0.07487849891,0.2075127065,-304.7562256,-112.8510742,-82.25196838,-59.67680359,56.73678589,177.3227997
81.71,,-0.08145141602,0.06266784668,-0.5074768066,-1.047164917,-0.3829956055,-0.05223083496,-2.480823517,-2.219866276,1.005138993,0.5564635396,-0.005991313607,0.2689574361,-303.9009399,-113.5944824,-82.33963013,-59.36831665,56.47685242,177.3520966
81.72,,-0.1029205322,0.09870910645,-0.5840454102,-1.094207764,-0.3713684082,-0.03764343262,-2.271256208,-1.582475901,1.023417354,0.4676167369,-0.04074849561,0.348854661,-303.5762329,-113.6935272,-82.92074585,-59.62425232,56.3215332,177.2659149
81.73,,-0.1871185303,0.188079834,-0.6058807373,-1.145233154,-0.3526153564,-0.03160095215,-2.011812925,-1.065825582,1.07983911,0.3963438869,-0.03746614978,0.4410580993,-302.4254761,-113.8387299,-82.95372009,-59.9455719,56.21308899,177.1608429
81.74,,-0.2755737305,0.2756195068,-0.5693511963,-1.19102478,-0.325012207,-0.02731323242,-1.781685948,-0.7250053883,1.221516371,0.3410494626,0.0306990575,0.5550038218,-302.2093811,-114.3397522,-83.51608276,-59.58798218,56.08007813,176.971405
81.75,,-0.3323059082,0.3206634521,-0.4986724854,-1.23677063,-0.2944030762,-0.01428222656,-1.612217546,-0.5266704559,1.41978395,0.3129382133,0.12048354,0.6708129644,-302.0830688,-114.2598877,-84.02563477,-59.45735168,55.98509216,176.905426
81.76,,-0.3869171143,0.3096008301,-0.4627380371,-1.252563477,-0.2635040283,0.007614135742,-1.52790153,-0.3957984746,1.582127213,0.3475459814,0.2921804488,0.7640745044,-301.8588867,-114.4432983,-84.13883972,-59.4778595,55.73974609,176.7820435
81.77,,-0.4155883789,0.2719268799,-0.4662780762,-1.24621582,-0.2332611084,0.02661132813,-1.468531489,-0.1708979756,1.720687866,0.4242644608,0.4895886183,0.8301837444,-301.4081421,-114.602478,-84.20019531,-59.75933838,55.64161682,176.7908478
81.78,,-0.3915710449,0.2244262695,-0.5171356201,-1.225891113,-0.1978912354,0.03128051758,-1.350275397,0.1791564375,1.739983439,0.4989980757,0.6592056155,0.8808714151,-301.5771484,-114.8900909,-84.1716156,-59.75466919,55.68817139,176.7063446
81.79,,-0.4316558838,0.1587677002,-0.5954589844,-1.195724487,-0.1811676025,0.03674316406,-1.184574604,0.6188871861,1.651729226,0.5793755054,0.80286026,0.935872376,-301.427124,-115.0958252,-84.73616028,-59.92298889,55.83763123,176.4834595
81.80,,-0.5378875732,0.1050872803,-0.6168060303,-1.166778564,-0.179977417,0.04113769531,-1.010764122,1.068788052,1.60356462,0.6796754599,0.8871455789,0.9701448083,-301.9066162,-115.2550049,-85.16532898,-59.77548218,55.70257568,176.2605438
81.81,,-0.6261749268,0.0860748291,-0.5628662109,-1.126190186,-0.1820068359,0.04740905762,-0.8852533698,1.45998776,1.605214238,0.7593686581,0.9214656949,1.006480455,-302.0406494,-115.4073639,-85.52505493,-59.73661804,55.60932922,176.2117157
81.82,,-0.6953125,0.03308105469,-0.4668426514,-1.078903198,-0.1821289063,0.03927612305,-0.8607493639,1.809910655,1.649065852,0.8117839694,0.9066042304,1.022377968,-301.7519531,-115.1408844,-85.584198,-59.81028748,55.48303223,176.1408691
81.83,,-0.7169036865,-0.05973815918,-0.3435821533,-1.035079956,-0.1875457764,0.02174377441,-0.8804900646,2.111056805,1.713882089,0.8494394422,0.8823825121,1.041689277,-302.0081787,-115.4746552,-86.06103516,-59.79658508,55.54052734,175.7261505
81.84,,-0.7191772461,-0.1481323242,-0.2265319824,-0.9989318848,-0.1963806152,-0.002349853516,-0.9065400362,2.398692131,1.713333488,0.8622876406,0.8702656627,1.042231798,-302.1067505,-115.4628296,-86.65786743,-59.870224,55.42633057,175.6498718
81.85,,-0.777633667,-0.2093658447,-0.1145629883,-0.9613647461,-0.2018280029,-0.02342224121,-0.9057301879,2.634841442,1.66296196,0.8678637147,0.8635651469,1.024158478,-302.0596924,-115.7918091,-86.87260437,-59.93003845,55.53401184,175.3989258
81.86,,-0.8846588135,-0.2136383057,0.0192565918,-0.9251098633,-0.212020874,-0.03379821777,-0.8603309989,2.775675058,1.629018307,0.84902215,0.8518775702,0.9874087572,-301.958374,-115.3909149,-87.23626709,-59.68836975,55.56011963,175.1958008
81.87,,-0.9741973877,-0.1483612061,0.1722412109,-0.8946838379,-0.2301025391,-0.03720092773,-0.7911849618,2.789659739,1.593500257,0.8249863386,0.8604340553,0.9583076239,-302.6392212,-115.4505615,-87.59890747,-59.88053894,55.40579224,174.8284912
81.88,,-1.041915894,-0.09696960449,0.2800598145,-0.8841094971,-0.2521820068,-0.03944396973,-0.7534008026,2.710321903,1.62467742,0.8093884587,0.8680964708,0.9310019612,-303.4685059,-115.2643127,-88.01385498,-59.92889404,55.3261261,174.594696
81.89,,-1.112106323,-0.08016967773,0.3364562988,-0.87840271,-0.2632141113,-0.0350189209,-0.7327384353,2.586839914,1.667117476,0.8244294524,0.8803172112,0.9037578106,-303.2183533,-115.2703094,-88.4644928,-59.69206238,55.27557373,174.3309784
81.90,,-1.125839233,-0.1029205322,0.3917541504,-0.8726196289,-0.2565917969,-0.01705932617,-0.7325391769,2.528980017,1.681523681,0.8512576222,0.9124040604,0.853479743,-304.0300598,-115.2786255,-88.80723572,-59.66397095,55.13357544,174.3381042
81.91,,-1.067718506,-0.1761779785,0.385269165,-0.8690490723,-0.253616333,-0.01031494141,-0.7205227613,2.597882271,1.596608996,0.8698176742,0.950910151,0.8254252076,-304.256012,-115.103363,-89.17071533,-59.92936707,55.20368958,173.9548187
81.92,,-1.081359863,-0.3017272949,0.3544006348,-0.8743438721,-0.2550048828,-0.01196289063,-0.6749837399,2.708537817,1.415201426,0.8827420473,0.9609939456,0.8235343695,-304.6033325,-114.8268738,-89.15835571,-59.8184967,55.00256348,173.7826233
