,timekeeper,Elapsed time (s),Phone-Accel-Z,Phone-Accel-Y,Phone-Accel-X,Watch-Accel-Z,Watch-Accel-Y,Watch-Accel-X,Phone-Gyro-Z,Phone-Gyro-Y,Phone-Gyro-X,Watch-Gyro-Z,Watch-Gyro-Y,Watch-Gyro-X,Phone-Mag-Z,Phone-Mag-Y,Phone-Mag-X,Watch-Mag-Z,Watch-Mag-Y,Watch-Mag-X
9871,9869.0,87.26,0.01959228516,0.2964324951,-0.9018096924,-0.965637207,-0.2120361328,-0.02157592773,-0.03711354733,0.08210392296,1.265031099,-0.1100364923,-0.01210539881,-0.0666615814,-305.305603,-36.57228088,-113.6947784,-61.59577942,59.18936157,172.0661621
9872,9870.0,87.27,0.02081298828,0.28074646,-0.9093322754,-0.9729156494,-0.207611084,-0.02395629883,0.04812997952,0.1697584093,1.241450071,-0.1014997289,-0.02778955363,-0.05980794132,-304.4486084,-36.15299988,-113.3045044,-61.58195496,59.35217285,172.0679016
9873,9871.0,87.28,0.01628112793,0.2617492676,-0.9003601074,-0.9773864746,-0.2014923096,-0.02430725098,0.1357194781,0.2430432737,1.221991777,-0.0966636911,-0.0308593791,-0.05409066379,-304.1211548,-35.91992188,-113.1671753,-61.75003052,59.41418457,171.9688416
9874,9872.0,87.29,-0.002059936523,0.2409667969,-0.8818511963,-0.9783782959,-0.1940155029,-0.02139282227,0.2077135146,0.2667251825,1.200428605,-0.08797140419,-0.02668966725,-0.04257595539,-303.6257324,-35.38616943,-113.4551544,-61.51899719,59.48872375,171.811615
9875,9873.0,87.3,-0.02586364746,0.2283477783,-0.8523254395,-0.9763031006,-0.1846618652,-0.01220703125,0.2514514029,0.2501214147,1.170375943,-0.07092130929,-0.02121447399,-0.03466397151,-302.5232544,-35.12304688,-113.454895,-61.58659363,59.56530762,171.665329
9876,9874.0,87.31,-0.03552246094,0.2287139893,-0.8229217529,-0.9734191895,-0.1790618896,-0.005966186523,0.2701925933,0.2280004025,1.143958926,-0.04775234312,-0.00328740594,-0.03513535112,-302.7623291,-34.60858154,-113.4957733,-61.4487915,59.56887817,171.6406097
9877,9875.0,87.32,-0.04510498047,0.2420349121,-0.8114624023,-0.9707336426,-0.1769256592,-0.002487182617,0.2895279527,0.2159693092,1.121101379,-0.01182949543,0.02155535854,-0.0376938507,-301.8082886,-34.9568634,-113.2547913,-61.51757813,59.60678101,171.5582581
9878,9876.0,87.33,-0.05630493164,0.263168335,-0.8175354004,-0.9642486572,-0.1739044189,-0.001220703125,0.3118990362,0.2233326882,1.076982021,0.02264192887,0.04498638213,-0.03769091889,-301.1842651,-34.70707703,-113.2274475,-61.32717896,59.51942444,171.4350739
9879,9877.0,87.34,-0.06274414063,0.2758636475,-0.8319091797,-0.9574432373,-0.1766815186,-0.005767822266,0.3396454453,0.2534767389,1.033137679,0.05433514342,0.0477187857,-0.04243614152,-300.3219299,-34.39286804,-113.103302,-61.73321533,59.66423035,171.5279541
9880,9878.0,87.35,-0.05973815918,0.2797088623,-0.8510742188,-0.9530181885,-0.1809539795,-0.01216125488,0.3831756115,0.2837307751,1.000582933,0.07974542677,0.03038107604,-0.04007444903,-300.569458,-33.99035645,-112.7643738,-61.74821472,59.67204285,171.4994812
9881,9879.0,87.36,-0.05126953125,0.2746734619,-0.8696899414,-0.9591369629,-0.1837005615,-0.02549743652,0.443071425,0.3172101676,0.9824315906,0.0960650146,0.01862961054,-0.0322442241,-300.0774536,-33.78056335,-112.8143616,-61.35253906,59.80001831,171.4352875
9882,9880.0,87.37,-0.0558013916,0.2623138428,-0.8825531006,-0.9595031738,-0.186416626,-0.03793334961,0.5123897791,0.3430766761,0.9449604154,0.1007276773,0.001327852136,-0.01928128675,-299.3295288,-33.66197205,-112.353714,-61.22036743,59.75564575,171.4780273
9883,9881.0,87.38,-0.07684326172,0.2566833496,-0.8885040283,-0.9579925537,-0.1928863525,-0.04977416992,0.5708144903,0.3558936715,0.8804418445,0.09179836512,-0.02400014177,-0.01137675811,-298.6575623,-33.46994019,-112.50354,-61.4455719,59.8447113,171.3455963
9884,9882.0,87.39,-0.1020202637,0.2628631592,-0.8828277588,-0.9628448486,-0.1979064941,-0.05389404297,0.5971601009,0.3372355402,0.8125538826,0.08171643317,-0.03755483031,-0.01898034848,-298.6744995,-33.07766724,-112.0085144,-61.47756958,59.80325317,171.2076111
9885,9883.0,87.4,-0.1100463867,0.2869873047,-0.8616485596,-0.966003418,-0.1991119385,-0.05905151367,0.5880739093,0.3214733601,0.7446808219,0.08550184965,-0.02519163862,-0.02718102001,-297.7999878,-33.20388794,-111.7490082,-61.66375732,59.64134216,171.0514526
9886,9884.0,87.41,-0.1095428467,0.313079834,-0.8367462158,-0.9708862305,-0.2004394531,-0.06588745117,0.5700379014,0.3325893879,0.7047739029,0.08616498113,-0.008903480135,-0.04692836106,-296.7888184,-32.9230957,-111.7635345,-61.12461853,59.83126831,171.0608673
9887,9885.0,87.42,-0.1157836914,0.335067749,-0.8247833252,-0.9800109863,-0.2060546875,-0.07389831543,0.5765501261,0.3803550601,0.6521759033,0.09184576571,0.01487082522,-0.06627888978,-296.4455566,-33.24299622,-111.7271271,-61.18789673,59.87322998,171.0503845
9888,9886.0,87.43,-0.1251678467,0.3531036377,-0.817855835,-0.9872131348,-0.2124023438,-0.07612609863,0.6153326631,0.4310033321,0.570989728,0.09121806175,0.03176698461,-0.0688560307,-296.3540344,-32.26763916,-111.7161865,-61.1749115,59.8881073,170.7994385
9889,9887.0,87.44,-0.131362915,0.3806915283,-0.8083343506,-0.9925994873,-0.2181091309,-0.08093261719,0.687423408,0.4491000473,0.4910059273,0.09458456188,0.03865711391,-0.06099890545,-296.1443481,-32.52256775,-111.80159,-61.18226624,59.83718872,170.8000336
9890,9888.0,87.45,-0.131362915,0.4111480713,-0.7929992676,-0.9945526123,-0.2260284424,-0.08387756348,0.7432898283,0.4259321392,0.4375395179,0.09579443932,0.02694586292,-0.0395889543,-295.3840027,-32.2948761,-111.6464081,-61.26727295,59.94911194,170.6355591
9891,9889.0,87.46,-0.1439056396,0.421005249,-0.7803497314,-0.9958343506,-0.2321624756,-0.08969116211,0.7784241438,0.3753765523,0.4199741185,0.0915909037,0.002061286708,-0.01360076386,-294.9276123,-32.27194214,-111.6953125,-61.34091187,59.90452576,170.6560059
9892,9890.0,87.47,-0.1681518555,0.4181518555,-0.7776489258,-0.9955596924,-0.2426147461,-0.0955657959,0.7854668498,0.2892488539,0.4054929018,0.07841438055,-0.0254363846,0.01589028351,-294.5029907,-32.61264038,-111.1026154,-61.15583801,60.00068665,170.5611572
9893,9891.0,87.48,-0.182510376,0.4057617188,-0.780670166,-0.993347168,-0.2487945557,-0.1044158936,0.7738725543,0.2085324377,0.3536257148,0.0541809462,-0.05559215695,0.04083424807,-294.493927,-32.41104126,-111.1758575,-61.20037842,59.80323792,170.7518616
9894,9892.0,87.49,-0.1871337891,0.40284729,-0.7889404297,-0.9891204834,-0.2497558594,-0.1121520996,0.7659847736,0.142967537,0.2795645297,0.01535978168,-0.0840253979,0.05052149668,-294.3549194,-32.30166626,-111.0778198,-61.21490479,59.70710754,170.5691833
9895,9893.0,87.5,-0.1907958984,0.4163360596,-0.8031768799,-0.9891662598,-0.2506256104,-0.1130981445,0.7539054751,0.06835801899,0.2329006195,-0.01665088162,-0.08170897514,0.04376905039,-293.8637085,-31.91943359,-111.153183,-61.35667419,59.78092957,170.5753326
9896,9894.0,87.51,-0.2929992676,0.4315948486,-0.8204498291,-0.9890594482,-0.2439727783,-0.1103973389,0.7295455337,-0.09996654093,0.2569518983,-0.04433151335,-0.05885053426,0.02981302328,-293.8803711,-31.43882751,-111.1217499,-61.18611145,59.71939087,170.6237946
9897,9895.0,87.52,-0.4352416992,0.4634857178,-0.7827606201,-0.98878479,-0.2336273193,-0.1087646484,0.7161519527,-0.3644280136,0.3822893202,-0.06779316068,-0.0329933688,0.0112840794,-293.4292908,-31.66021729,-111.1767426,-61.11383057,59.69216919,170.6802826
9898,9896.0,87.53,-0.2064666748,0.4881591797,-0.7204284668,-0.9895935059,-0.2236633301,-0.09796142578,0.7946624756,-0.1690649241,0.2461985946,-0.09296216816,0.00360272429,0.0002399508085,-293.4356079,-31.81950378,-111.212265,-61.00997925,59.77626038,170.3066864
9899,9897.0,87.54,-0.2298126221,0.4146270752,-0.8445587158,-0.9796295166,-0.2138824463,-0.08308410645,0.8477342129,0.04275412112,0.1840007305,-0.09905414283,0.04353229702,0.001048486563,-292.8761902,-32.13012695,-111.2639008,-60.98709106,59.89002991,170.2998352
9900,9898.0,87.55,-0.3263244629,0.4806976318,-1.005630493,-0.9632568359,-0.2021331787,-0.06703186035,0.7558554411,0.001182976179,0.1165929288,-0.09756969661,0.05623717234,-0.0008977515972,-292.5253906,-31.99690247,-111.1315002,-61.41140747,59.96185303,170.3665771
9901,9899.0,87.56,-0.1933288574,0.5543365479,-1.032028198,-0.951461792,-0.1953735352,-0.05819702148,0.6188816428,0.09709458798,-0.00784833543,-0.08987822384,0.04090295732,-0.003675428685,-291.9185791,-31.71434021,-111.301239,-61.36097717,59.92948914,170.1969147
9902,9900.0,87.57,-0.1587982178,0.5207977295,-0.9960021973,-0.9457702637,-0.1945953369,-0.05424499512,0.5738446116,0.1739156097,-0.05252259597,-0.08730188012,0.03414358944,0.0008625978953,-292.092865,-31.7305603,-111.4954376,-61.02340698,60.0680542,170.3105774
9903,9901.0,87.58,-0.1808929443,0.4886779785,-0.8859558105,-0.9398193359,-0.1918487549,-0.05270385742,0.4921018183,0.07116419077,-0.0539364703,-0.09301196784,0.01819258556,-0.003016296308,-292.223938,-31.76330566,-111.7500153,-61.12336731,59.95690918,170.1309967
9904,9902.0,87.59,-0.2483215332,0.4539489746,-0.7469787598,-0.9350280762,-0.189163208,-0.04795837402,0.353055805,0.04153918847,0.0301626958,-0.09964563698,0.009415606037,-0.009243565612,-291.9626465,-31.77229309,-112.2037506,-61.1615448,59.91255188,170.1488342
9905,9903.0,87.6,-0.2781982422,0.4640350342,-0.7159423828,-0.9307403564,-0.1839447021,-0.04426574707,0.2342215478,0.1996039152,0.09078343213,-0.1040012315,0.005400624126,-0.02482705191,-291.4482117,-31.9284668,-112.0223083,-61.12216187,59.87695313,170.0660095
9906,9904.0,87.61,-0.2442321777,0.4983062744,-0.8360290527,-0.9287567139,-0.1818695068,-0.03681945801,0.2457921952,0.2392740995,0.0850584358,-0.1074822545,-0.001383778523,-0.05194655433,-291.2806091,-32.22277832,-112.1712036,-61.08708191,59.88639832,170.1372375
9907,9905.0,87.62,-0.1381072998,0.5507659912,-0.8793182373,-0.9340209961,-0.1793823242,-0.0284576416,0.3054219782,0.3033444285,0.05308026075,-0.103483513,-0.00815406628,-0.08574233204,-291.485199,-32.14212036,-112.5758667,-61.5760498,59.81816101,170.0442657
9908,9906.0,87.63,-0.0749206543,0.5911865234,-0.7718353271,-0.949508667,-0.1779632568,-0.02459716797,0.3344448209,0.4113864899,0.05811896175,-0.09203245491,-0.00959829893,-0.1150019541,-291.3160706,-32.21150208,-113.1711731,-61.29756165,59.95001221,170.1081696
9909,9907.0,87.64,-0.04769897461,0.6530456543,-0.6632843018,-0.9726257324,-0.1771087646,-0.02787780762,0.2854383886,0.3529745638,0.1660446376,-0.0808551684,-0.01038073562,-0.1277289391,-291.4593811,-32.46943665,-113.5734863,-61.08398438,59.91978455,169.9668121
9910,9908.0,87.65,-0.05346679688,0.6989898682,-0.6564483643,-0.9892120361,-0.1734466553,-0.02799987793,0.3027183115,0.1875139773,0.05498149246,-0.08191244304,-0.01301247161,-0.1243698895,-291.093811,-32.66870117,-113.7502747,-61.29594421,59.92636108,169.9745483
9911,9909.0,87.66,-0.1728057861,0.6875915527,-0.6719055176,-1.000793457,-0.1696166992,-0.02571105957,0.4919902384,0.1869294047,-0.177160129,-0.08291112632,-0.009730124846,-0.1177042648,-291.4957275,-32.94519043,-114.4713745,-61.26289368,59.75515747,169.9671173
9912,9910.0,87.67,-0.2213134766,0.7195587158,-0.7030334473,-1.014251709,-0.1674957275,-0.01895141602,0.6876460314,0.2619024515,-0.3055913448,-0.07598558068,-0.01658163965,-0.1076092869,-291.5310059,-32.65002441,-114.6205902,-61.23182678,59.64422607,170.1035004
9913,9911.0,87.68,-0.1499633789,0.8016662598,-0.8157653809,-1.02684021,-0.1694641113,-0.02587890625,0.7551992536,0.1287076473,-0.3121541739,-0.07832729816,-0.0221670866,-0.0792074725,-291.2478638,-33.14070129,-114.9519806,-60.98556519,59.89935303,169.9562683
9914,9912.0,87.69,-0.103225708,0.8756103516,-0.8867645264,-1.026397705,-0.1656188965,-0.01832580566,0.7054063678,0.08187436312,-0.2865500152,-0.08306612074,-0.04805993661,-0.06695879251,-290.9977722,-33.41325378,-115.7739716,-60.99113464,59.86654663,169.9858856
9915,9913.0,87.7,-0.2054901123,0.8749694824,-0.9305267334,-1.026489258,-0.1663513184,-0.03207397461,0.6471430659,0.2579122484,-0.3142974675,-0.08460889012,-0.01316746697,-0.07207792252,-291.9537048,-33.54264832,-116.47435,-60.89796448,59.88871765,169.839325
9916,9914.0,87.71,-0.325881958,0.8425598145,-0.9837493896,-1.0128479,-0.1692504883,-0.0223236084,0.5904254913,0.3389447629,-0.3650908768,-0.06623521447,0.06776200235,-0.1198523715,-292.0377808,-33.63246155,-116.6399994,-61.0431366,59.81658936,169.7578888
9917,9915.0,87.72,-0.3787536621,0.7853546143,-1.00958252,-1.02406311,-0.1775970459,-0.008651733398,0.4756339192,0.3634871244,-0.3655822277,-0.03278191388,0.1008461863,-0.1631529629,-291.4271851,-33.71203613,-117.3637848,-61.20678711,59.84429932,169.9742432
9918,9916.0,87.73,-0.3203277588,0.729095459,-0.9801635742,-1.036117554,-0.1868286133,-0.009704589844,0.2621927261,0.4618515074,-0.3594676256,0.00107005809,0.153951481,-0.1621612161,-291.6628418,-34.12432861,-117.710556,-61.27998352,59.89526367,169.9955444
9919,9917.0,87.74,-0.3004760742,0.7259368896,-0.9358673096,-1.029312134,-0.193649292,-0.01319885254,0.01170752198,0.4500028491,-0.322050482,0.01967916265,0.2024670839,-0.1348262578,-291.8040161,-34.18734741,-118.0102234,-61.32131958,59.7414093,170.13237
9920,9918.0,87.75,-0.2935791016,0.7829742432,-0.8859558105,-1.017623901,-0.2055969238,-0.01179504395,-0.156024754,0.4494558275,-0.2421452552,0.02234631777,0.1793252826,-0.1092055812,-291.7403564,-34.51075745,-118.5439453,-61.11361694,59.76400757,170.0166168
9921,9919.0,87.76,-0.3423461914,0.813659668,-0.8737030029,-1.01171875,-0.2188568115,-0.01284790039,-0.1574873626,0.579292953,-0.1655596644,0.03251266852,0.1414239705,-0.07217086852,-291.9397583,-34.76853943,-119.4040375,-61.24583435,59.73722839,170.1732788
9922,9920.0,87.77,-0.3882446289,0.7795715332,-0.8821716309,-1.004104614,-0.2310333252,-0.02159118652,-0.0981862247,0.6370654106,-0.0922569558,0.03429245949,0.1239086315,-0.04710039869,-292.5378113,-34.84840393,-119.7066803,-61.01141357,59.66485596,170.3500519
9923,9921.0,87.78,-0.4055175781,0.7380981445,-0.7945556641,-0.9989471436,-0.2347106934,-0.03408813477,-0.1236614883,0.7108725309,0.00385998562,0.0257554315,0.1042968407,-0.03463866934,-292.7497559,-35.57852173,-120.0141754,-60.67799377,59.70127869,170.4055176
9924,9922.0,87.79,-0.3662872314,0.7071685791,-0.6717529297,-0.9998931885,-0.2389984131,-0.03167724609,-0.2364138663,0.6960414052,0.08059497923,0.01927276328,0.09981181473,-0.02582733519,-292.9225464,-35.53839111,-120.6893768,-60.90608215,59.70121765,170.0383911
9925,9923.0,87.8,-0.355758667,0.6463623047,-0.5435333252,-0.9990539551,-0.2365722656,-0.02450561523,-0.3129198253,0.6199141145,0.08457347006,0.02031326108,0.09027956426,-0.0008586031036,-293.0328064,-35.90197754,-121.2466888,-61.07966614,59.65664673,170.2543945
9926,9924.0,87.81,-0.3351898193,0.5751953125,-0.4465026855,-0.9958953857,-0.2304382324,-0.02690124512,-0.2697526515,0.5037204027,-0.01714569703,0.02042857558,0.08721106499,0.0340019092,-293.5015869,-36.43942261,-122.07547,-60.75402832,59.60176086,170.2407532
9927,9925.0,87.82,-0.2982788086,0.5375213623,-0.4275970459,-0.9806365967,-0.2226715088,-0.0269317627,-0.1035879105,0.2212682068,-0.07204277068,0.02195243724,0.1064332351,0.06227482483,-293.6118774,-36.61842346,-122.5261383,-61.16268921,59.4811554,170.1236572
9928,9926.0,87.83,-0.325378418,0.5479278564,-0.4094696045,-0.963104248,-0.2193145752,-0.02745056152,0.08567202836,-0.05719271675,-0.1234795898,0.02442784421,0.1068313718,0.0742694363,-294.1141052,-36.9646759,-123.2730408,-61.0308075,59.68226624,170.1825104
9929,9927.0,87.84,-0.3504333496,0.5790863037,-0.4517059326,-0.9509277344,-0.2164306641,-0.02230834961,0.2339797318,-0.2708109915,-0.1614096612,0.03372147679,0.08273935318,0.07235994935,-294.430542,-37.5861969,-123.6306152,-61.27293396,59.9526062,170.3113251
9930,9928.0,87.85,-0.3633422852,0.6395568848,-0.6113433838,-0.9445343018,-0.2114105225,-0.02284240723,0.3366752267,-0.3526347578,-0.1935457587,0.04581249505,0.05309304595,0.07490273565,-294.756958,-37.96157837,-124.4775238,-61.51042175,59.81141663,170.4183807
9931,9929.0,87.86,-0.3360900879,0.7414093018,-0.8331451416,-0.9397735596,-0.2076263428,-0.02607727051,0.3899621367,-0.340637207,-0.2084940821,0.05773360282,0.02087944932,0.07694830745,-294.7890015,-37.8999176,-124.9783783,-61.5473175,59.75169373,170.3042755
9932,9930.0,87.87,-0.300491333,0.8279724121,-1.006958008,-0.9406280518,-0.2099761963,-0.03086853027,0.3816395104,-0.192031756,-0.1375554651,0.06992502511,-0.006315686274,0.08008338511,-294.984436,-38.48780823,-125.6515045,-61.24209595,59.78849792,170.3245392
9933,9931.0,87.88,-0.3472137451,0.8672485352,-1.084335327,-0.9460754395,-0.2167663574,-0.03489685059,0.3010325432,0.06538353115,-0.02437831089,0.08121415973,-0.02289386466,0.07886019349,-295.1293945,-38.80438232,-126.2384338,-61.42298889,59.53427124,170.3066711
9934,9932.0,87.89,-0.4152679443,0.8821716309,-1.022445679,-0.9480133057,-0.2223358154,-0.03805541992,0.188242346,0.4169245362,0.1247294173,0.08944626153,-0.02684386447,0.08080137521,-295.8110962,-39.11552429,-127.2673035,-61.40052795,59.71379089,170.2697754
9935,9933.0,87.9,-0.1619873047,0.8238677979,-0.9023895264,-0.9495391846,-0.2282409668,-0.04602050781,0.09669405222,0.6335039735,0.01808419451,0.08919219673,-0.02594318427,0.07915580273,-295.8328552,-39.83198547,-127.3250427,-61.40809631,59.44441223,170.4271088
9936,9934.0,87.91,-0.4449768066,0.7115325928,-0.8544921875,-0.9501495361,-0.2372741699,-0.04495239258,0.04552647099,0.6323090196,0.05078728124,0.08006393909,-0.02401904948,0.06804270297,-296.0662842,-40.03260803,-128.1847229,-61.39491272,59.62417603,170.269577
9937,9935.0,87.92,-0.2668151855,0.6517791748,-0.7736663818,-0.9513549805,-0.2445983887,-0.05226135254,0.02779914066,0.6163361669,-0.09873323143,0.0693641603,-0.03472016379,0.05396736041,-296.7312317,-41.00498962,-128.5066071,-61.22496033,59.44927979,170.4393616
9938,9936.0,87.93,-0.1799926758,0.5796661377,-0.7117156982,-0.9564971924,-0.2514648438,-0.06156921387,0.04259726033,0.5459799767,-0.02904922888,0.03864433244,-0.04720639437,0.03169880807,-296.7191162,-41.20246887,-128.9065094,-61.45526123,59.34828186,170.4358673
9939,9937.0,87.94,-0.1860046387,0.5180969238,-0.6486816406,-0.9679718018,-0.2526245117,-0.06153869629,0.05196413025,0.4494704902,-0.07557784766,0.004709267523,-0.04707536846,0.005788647104,-297.2478027,-41.84124756,-129.4199219,-61.1706543,59.48234558,170.3674469
9940,9938.0,87.95,-0.1694030762,0.4072113037,-0.6147613525,-0.9820556641,-0.2467803955,-0.05145263672,0.1087922603,0.3009838164,-0.141499877,-0.02288667299,-0.04275891557,-0.006959904917,-297.4873047,-42.62744141,-130.165741,-61.078125,59.31567383,170.2732391
9941,9939.0,87.96,-0.2129058838,0.3426513672,-0.5780792236,-0.9951629639,-0.2355804443,-0.04235839844,0.1709757447,0.2934731543,-0.2418275476,-0.03882009909,-0.02956375107,-0.0138942441,-297.6749878,-42.95332336,-130.790451,-61.00518799,59.51899719,170.5212555
9942,9940.0,87.97,-0.2150268555,0.367980957,-0.5737457275,-1.002456665,-0.2242431641,-0.02613830566,0.2139583677,0.3097938001,-0.3318956494,-0.04324441031,-0.01144573372,-0.01132402755,-298.4022827,-43.52325439,-131.1126862,-60.93128967,59.41770935,170.3663788
9943,9941.0,87.98,-0.2541809082,0.4604949951,-0.6280059814,-1.008529663,-0.2149505615,-0.008819580078,0.2589354217,0.2101929188,-0.3341026008,-0.02758422308,-0.0009355684742,0.0009984191274,-298.012146,-43.84692383,-131.3638763,-60.94895935,59.41133118,170.2614746
9944,9942.0,87.99,-0.2895355225,0.5529022217,-0.6676940918,-1.007369995,-0.2068786621,-0.004104614258,0.3207170367,0.2425093055,-0.3375990689,-0.001901497017,-0.0007986819837,0.0167251844,-298.5112,-44.20567322,-131.6989899,-61.03849792,59.4125824,170.3982544
9945,9943.0,88.0,-0.3138275146,0.6167297363,-0.7178344727,-1.004943848,-0.1970367432,-0.006072998047,0.3765049279,0.3117722571,-0.3026450872,0.01043852605,-0.01311926451,0.03099014051,-298.5141296,-44.72781372,-132.3650665,-61.14527893,59.60769653,170.2412109
9946,9944.0,88.01,-0.320602417,0.650390625,-0.7726593018,-1.007858276,-0.1918182373,-0.005920410156,0.3759501874,0.3821023703,-0.2790753245,0.02393862233,-0.02513651177,0.04748389497,-299.6708984,-45.40348816,-132.7745361,-60.94790649,59.48074341,170.2205353
9947,9945.0,88.02,-0.2902374268,0.6322174072,-0.8102874756,-1.010391235,-0.1860046387,-0.004089355469,0.3085344136,0.4205261767,-0.3340751827,0.04275039211,-0.02456020378,0.07883835584,-300.2399902,-45.73420715,-133.1643829,-61.31997681,59.56742859,170.0386505
9948,9946.0,88.03,-0.2717285156,0.5979766846,-0.8236846924,-1.003417969,-0.178527832,-0.006561279297,0.1979383826,0.4016744494,-0.3884305656,0.06240931526,-0.007050186396,0.1099946797,-299.7131042,-46.41746521,-133.1888733,-61.21057129,59.71585083,170.0840454
9949,9947.0,88.04,-0.2435150146,0.5535888672,-0.8165435791,-0.9841003418,-0.1787872314,-0.005004882813,0.1073943675,0.4193607867,-0.4634377062,0.07990068942,0.0201920867,0.123758696,-300.8933105,-46.79222107,-133.4522705,-61.47052002,59.73071289,170.140625
9950,9948.0,88.05,-0.1945495605,0.5055084229,-0.8067016602,-0.9652709961,-0.1853790283,0.0007629394531,0.05283631757,0.3343044817,-0.526666224,0.1085571051,0.03163569048,0.1198595613,-300.9315186,-47.56776428,-133.5617218,-60.93167114,59.82905579,170.0054474
9951,9949.0,88.06,-0.1448822021,0.5089416504,-0.7588500977,-0.9460296631,-0.1927947998,-0.004608154297,0.005729524884,0.2177922428,-0.5617972612,0.1322773397,0.02886067703,0.1101992056,-301.8111267,-47.46922302,-134.0628052,-61.08839417,59.9571228,170.1300201
9952,9950.0,88.07,-0.1457672119,0.5316467285,-0.7055358887,-0.935760498,-0.1981964111,-0.0126953125,0.02500282228,0.3063644469,-0.617795825,0.1396553665,0.006424343679,0.09085533768,-301.7295532,-48.15678406,-134.3726501,-60.91772461,59.9238739,170.1261292
9953,9951.0,88.08,-0.1561584473,0.5567016602,-0.7189941406,-0.936050415,-0.2046966553,-0.02467346191,0.1069578752,0.4428517222,-0.6999205351,0.1322022378,-0.0152985286,0.07111252844,-302.5549927,-48.20471191,-134.6539612,-61.02061462,60.0796814,170.1422119
9954,9952.0,88.09,-0.1715698242,0.5756530762,-0.7614898682,-0.9409484863,-0.2090606689,-0.03001403809,0.1858668029,0.5205808878,-0.7736160755,0.1233815923,-0.02324486896,0.05494553968,-302.4577026,-48.9763031,-134.7504425,-60.84248352,59.746521,170.1168518
9955,9953.0,88.1,-0.1633148193,0.5985107422,-0.7826080322,-0.9504394531,-0.2137298584,-0.03321838379,0.2070735544,0.5720257163,-0.8777856231,0.1246370003,-0.03935805708,0.04141747952,-302.6408691,-49.039505,-135.1495209,-61.29168701,59.84703064,170.41539
9956,9954.0,88.11,-0.1393890381,0.6352233887,-0.781829834,-0.9595031738,-0.2126312256,-0.03706359863,0.1697834432,0.6514725685,-1.001508355,0.1284160316,-0.04389342293,0.0393319577,-303.3205261,-49.75164795,-134.5171814,-61.19137573,60.08392334,170.4796753
9957,9955.0,88.12,-0.1116790771,0.6747741699,-0.7832946777,-0.967376709,-0.2140960693,-0.04698181152,0.1146914288,0.7287985086,-1.04209125,0.1301414967,-0.03922303766,0.03944514319,-304.1223755,-50.08615112,-135.0788422,-61.18276978,59.82772827,170.5291138
9958,9956.0,88.13,-0.1486053467,0.6867370605,-0.7894592285,-0.9736785889,-0.2179107666,-0.05603027344,0.08773837239,0.7543352842,-1.004493713,0.1277840585,-0.03486184403,0.03750929236,-304.2000122,-50.13478088,-134.896637,-61.10287476,59.79501343,170.6576233
9959,9957.0,88.14,-0.2207489014,0.6446990967,-0.8051605225,-0.9797973633,-0.2243347168,-0.06205749512,0.08156756312,0.766010344,-0.9891731143,0.1249896064,-0.03224555403,0.0371497646,-304.6726685,-50.12261963,-135.2924194,-61.30932617,59.79415894,170.6079102
9960,9958.0,88.15,-0.1991577148,0.5709533691,-0.7923583984,-0.9858093262,-0.2314147949,-0.07063293457,0.05341182649,0.8062949181,-0.9973836541,0.1124232113,-0.03016589209,0.03426609561,-304.8079834,-50.77043152,-134.9773254,-61.28825378,59.50209045,170.5762787
9961,9959.0,88.16,-0.1783294678,0.5322875977,-0.739151001,-0.9908294678,-0.2353820801,-0.07846069336,-0.05202431977,0.8588835597,-1.066619396,0.09043908864,-0.02632614598,0.0405045487,-305.1708984,-50.86962891,-134.8748474,-61.270401,59.44026184,170.6757965
9962,9960.0,88.17,-0.1833190918,0.5194549561,-0.6790771484,-0.9953613281,-0.2395019531,-0.08012390137,-0.1635497808,0.9328715205,-1.163926005,0.06423411518,-0.03282479197,0.04386279359,-305.3862,-50.98474121,-135.2189178,-61.07107544,59.45578003,170.7523346
9963,9961.0,88.18,-0.1855163574,0.527633667,-0.6579589844,-1.000946045,-0.2413787842,-0.07157897949,-0.1954408735,0.8861082792,-1.266435146,0.0443000868,-0.03294356912,0.05211247131,-305.8677368,-51.41358948,-134.9485931,-61.42495728,59.37994385,170.8605652
9964,9962.0,88.19,-0.1729278564,0.5561676025,-0.658493042,-1.001419067,-0.239074707,-0.06826782227,-0.1375682503,0.7243318558,-1.309069395,0.03163542226,-0.01924267039,0.07473309338,-306.1034546,-51.39620972,-134.7544556,-61.28929138,59.48164368,170.8848724
9965,9963.0,88.2,-0.2084655762,0.5911560059,-0.6513824463,-0.986831665,-0.2312927246,-0.0595703125,-0.03615880385,0.6579222083,-1.325162292,0.03532470018,0.004958273377,0.08632450551,-306.8884888,-51.49572754,-134.4646759,-61.2592926,59.44578552,171.1569366
9966,9964.0,88.21,-0.2360992432,0.599899292,-0.6851654053,-0.9712371826,-0.2284698486,-0.05387878418,0.05223524198,0.6341263652,-1.35443759,0.03871170804,0.005803560372,0.09332941473,-306.9592285,-51.83067322,-134.7440338,-61.46765137,59.323349,171.2066498
9967,9965.0,88.22,-0.2403869629,0.6092376709,-0.7225189209,-0.9571228027,-0.2286071777,-0.05349731445,0.06250199676,0.5815377235,-1.376136541,0.04306731001,-0.0005190501106,0.08224827051,-307.3953552,-51.86151123,-134.6686096,-61.59690857,59.18737793,171.280365
